video_id,video_length_sec,original_bitrate_kbps,target_resolution,transcoding_time_sec,vmaf_score
vid0262,8.175,2358.5,480,3.78,85.9
vid0262,8.175,2358.5,720,5.45,92.35
vid0262,8.175,2358.5,1080,6.81,100.0
vid0263,9.927,2974.3,144,1.54,34.38
vid0263,9.927,2974.3,240,2.81,59.54
vid0263,9.927,2974.3,288,3.13,69.3
vid0263,9.927,2974.3,360,3.44,79.06
vid0263,9.927,2974.3,480,5.1,87.21
vid0263,9.927,2974.3,720,7.39,93.33
vid0263,9.927,2974.3,1080,9.24,100.0
vid0264,8.592,4473.7,144,1.53,23.85
vid0264,8.592,4473.7,240,2.55,53.46
vid0264,8.592,4473.7,288,2.8,64.41
vid0264,8.592,4473.7,360,3.06,75.36
vid0264,8.592,4473.7,480,4.45,85.15
vid0264,8.592,4473.7,720,6.34,92.7
vid0264,8.592,4473.7,1080,7.92,100.0
vid0265,8.508,4946.4,144,1.45,28.48
vid0265,8.508,4946.4,240,2.6,57.32
vid0265,8.508,4946.4,288,2.97,67.42
vid0265,8.508,4946.4,360,3.33,77.52
vid0265,8.508,4946.4,480,4.81,86.48
vid0265,8.508,4946.4,720,7.11,93.05
vid0265,8.508,4946.4,1080,8.89,100.0
vid0266,9.051,4164.0,144,1.63,29.02
vid0266,9.051,4164.0,240,2.73,58.54
vid0266,9.051,4164.0,288,3.04,68.72
vid0266,9.051,4164.0,360,3.34,78.91
vid0266,9.051,4164.0,480,4.97,87.54
vid0266,9.051,4164.0,720,7.31,93.78
vid0266,9.051,4164.0,1080,9.14,100.0
vid0267,5.047,4326.4,144,0.98,32.54
vid0267,5.047,4326.4,240,1.58,57.81
vid0267,5.047,4326.4,288,1.78,67.66
vid0267,5.047,4326.4,360,1.97,77.51
vid0267,5.047,4326.4,480,2.87,86.76
vid0267,5.047,4326.4,720,4.23,93.46
vid0267,5.047,4326.4,1080,5.29,100.0
vid0268,7.716,5988.8,144,1.4,26.15
vid0268,7.716,5988.8,240,2.42,57.4
vid0268,7.716,5988.8,288,2.69,68.24
vid0268,7.716,5988.8,360,2.96,79.08
vid0268,7.716,5988.8,480,4.35,88.29
vid0268,7.716,5988.8,720,6.62,94.55
vid0268,7.716,5988.8,1080,8.28,100.0
vid0269,8.467,6221.3,144,1.56,23.26
vid0269,8.467,6221.3,240,2.64,51.23
vid0269,8.467,6221.3,288,2.94,62.81
vid0269,8.467,6221.3,360,3.24,74.4
vid0269,8.467,6221.3,480,4.6,85.11
vid0269,8.467,6221.3,720,6.82,93.77
vid0269,8.467,6221.3,1080,8.52,100.0
vid0270,9.301,6400.5,144,1.65,24.03
vid0270,9.301,6400.5,240,2.96,56.61
vid0270,9.301,6400.5,288,3.53,67.71
vid0270,9.301,6400.5,360,4.1,78.81
vid0270,9.301,6400.5,480,5.91,88.14
vid0270,9.301,6400.5,720,9.42,94.94
vid0270,9.301,6400.5,1080,11.78,100.0
vid0271,6.131,5005.7,144,1.12,25.06
vid0271,6.131,5005.7,240,1.96,54.66
vid0271,6.131,5005.7,288,2.18,65.76
vid0271,6.131,5005.7,360,2.4,76.87
vid0271,6.131,5005.7,480,3.47,86.27
vid0271,6.131,5005.7,720,5.08,93.47
vid0271,6.131,5005.7,1080,6.35,100.0
vid0272,5.422,2482.9,144,1.12,24.55
vid0272,5.422,2482.9,240,1.58,51.66
vid0272,5.422,2482.9,288,1.75,62.54
vid0272,5.422,2482.9,360,1.92,73.42
vid0272,5.422,2482.9,480,2.66,83.29
vid0272,5.422,2482.9,720,3.42,91.46
vid0272,5.422,2482.9,1080,4.28,100.0
vid0273,9.551,2981.3,144,1.71,23.6
vid0273,9.551,2981.3,240,2.8,54.72
vid0273,9.551,2981.3,288,3.07,65.94
vid0273,9.551,2981.3,360,3.35,77.15
vid0273,9.551,2981.3,480,4.64,86.49
vid0273,9.551,2981.3,720,6.41,93.22
vid0273,9.551,2981.3,1080,8.01,100.0
vid0274,6.215,4748.2,144,1.28,26.79
vid0274,6.215,4748.2,240,2.0,56.06
vid0274,6.215,4748.2,288,2.27,67.45
vid0274,6.215,4748.2,360,2.53,78.83
vid0274,6.215,4748.2,480,3.73,88.21
vid0274,6.215,4748.2,720,5.58,95.15
vid0274,6.215,4748.2,1080,6.98,100.0
vid0275,7.466,4044.7,144,1.47,24.79
vid0275,7.466,4044.7,240,2.17,54.77
vid0275,7.466,4044.7,288,2.39,65.42
vid0275,7.466,4044.7,360,2.61,76.06
vid0275,7.466,4044.7,480,3.62,85.52
vid0275,7.466,4044.7,720,5.15,92.34
vid0275,7.466,4044.7,1080,6.44,100.0
vid0276,7.049,2963.8,144,1.4,30.22
vid0276,7.049,2963.8,240,2.08,56.99
vid0276,7.049,2963.8,288,2.33,67.14
vid0276,7.049,2963.8,360,2.59,77.29
vid0276,7.049,2963.8,480,3.44,86.24
vid0276,7.049,2963.8,720,4.92,92.71
vid0276,7.049,2963.8,1080,6.15,100.0
vid0277,8.634,2737.6,144,1.71,23.41
vid0277,8.634,2737.6,240,2.6,54.28
vid0277,8.634,2737.6,288,2.78,65.44
vid0277,8.634,2737.6,360,2.95,76.61
vid0277,8.634,2737.6,480,4.24,86.02
vid0277,8.634,2737.6,720,6.15,92.84
vid0277,8.634,2737.6,1080,7.69,100.0
vid0278,7.841,3080.0,144,1.36,22.65
vid0278,7.841,3080.0,240,2.31,51.59
vid0278,7.841,3080.0,288,2.63,63.08
vid0278,7.841,3080.0,360,2.94,74.58
vid0278,7.841,3080.0,480,4.22,84.79
vid0278,7.841,3080.0,720,6.11,92.41
vid0278,7.841,3080.0,1080,7.64,100.0
vid0279,5.631,3564.5,144,1.09,32.72
vid0279,5.631,3564.5,240,1.74,58.75
vid0279,5.631,3564.5,288,1.92,68.28
vid0279,5.631,3564.5,360,2.09,77.81
vid0279,5.631,3564.5,480,2.86,86.3
vid0279,5.631,3564.5,720,4.16,92.45
vid0279,5.631,3564.5,1080,5.2,100.0
vid0280,8.217,3703.5,144,1.44,25.5
vid0280,8.217,3703.5,240,2.46,53.61
vid0280,8.217,3703.5,288,2.77,65.18
vid0280,8.217,3703.5,360,3.07,76.76
vid0280,8.217,3703.5,480,4.25,86.39
vid0280,8.217,3703.5,720,6.47,93.17
vid0280,8.217,3703.5,1080,8.09,100.0
vid0281,9.176,4037.1,144,1.68,27.94
vid0281,9.176,4037.1,240,2.81,54.81
vid0281,9.176,4037.1,288,3.08,65.69
vid0281,9.176,4037.1,360,3.36,76.57
vid0281,9.176,4037.1,480,4.89,86.32
vid0281,9.176,4037.1,720,7.36,93.39
vid0281,9.176,4037.1,1080,9.2,100.0
vid0282,6.089,4946.0,144,1.18,30.14
vid0282,6.089,4946.0,240,1.95,56.42
vid0282,6.089,4946.0,288,2.17,66.74
vid0282,6.089,4946.0,360,2.4,77.07
vid0282,6.089,4946.0,480,3.5,86.49
vid0282,6.089,4946.0,720,5.0,93.34
vid0282,6.089,4946.0,1080,6.25,100.0
vid0283,8.592,4403.8,144,1.54,31.9
vid0283,8.592,4403.8,240,2.65,57.3
vid0283,8.592,4403.8,288,2.96,67.49
vid0283,8.592,4403.8,360,3.28,77.68
vid0283,8.592,4403.8,480,4.84,86.58
vid0283,8.592,4403.8,720,7.19,93.84
vid0283,8.592,4403.8,1080,8.99,100.0
vid0284,6.048,3985.6,144,1.15,39.73
vid0284,6.048,3985.6,240,1.93,60.87
vid0284,6.048,3985.6,288,2.2,69.47
vid0284,6.048,3985.6,360,2.47,78.08
vid0284,6.048,3985.6,480,3.66,86.42
vid0284,6.048,3985.6,720,5.72,93.15
vid0284,6.048,3985.6,1080,7.15,100.0
vid0285,7.549,1546.9,144,1.45,32.44
vid0285,7.549,1546.9,240,2.19,56.94
vid0285,7.549,1546.9,288,2.37,66.81
vid0285,7.549,1546.9,360,2.55,76.69
vid0285,7.549,1546.9,480,3.46,85.73
vid0285,7.549,1546.9,720,4.52,92.35
vid0285,7.549,1546.9,1080,5.65,100.0
vid0286,7.841,1955.6,144,1.51,47.44
vid0286,7.841,1955.6,240,2.44,66.31
vid0286,7.841,1955.6,288,2.6,74.08
vid0286,7.841,1955.6,360,2.77,81.85
vid0286,7.841,1955.6,480,3.96,88.4
vid0286,7.841,1955.6,720,5.46,93.05
vid0286,7.841,1955.6,1080,6.82,100.0
vid0287,6.256,1041.4,144,1.08,39.43
vid0287,6.256,1041.4,240,1.84,58.26
vid0287,6.256,1041.4,288,2.01,66.56
vid0287,6.256,1041.4,360,2.18,74.85
vid0287,6.256,1041.4,480,2.99,83.18
vid0287,6.256,1041.4,720,3.94,89.9
vid0287,6.256,1041.4,1080,4.92,100.0
vid0288,9.76,1348.2,144,1.61,41.04
vid0288,9.76,1348.2,240,2.74,63.51
vid0288,9.76,1348.2,288,2.92,72.09
vid0288,9.76,1348.2,360,3.11,80.67
vid0288,9.76,1348.2,480,4.43,87.7
vid0288,9.76,1348.2,720,5.87,92.84
vid0288,9.76,1348.2,1080,7.34,100.0
vid0289,9.801,1540.6,144,1.9,41.68
vid0289,9.801,1540.6,240,2.98,60.04
vid0289,9.801,1540.6,288,3.2,68.85
vid0289,9.801,1540.6,360,3.43,77.66
vid0289,9.801,1540.6,480,4.97,85.14
vid0289,9.801,1540.6,720,7.14,91.13
vid0289,9.801,1540.6,1080,8.92,100.0
vid0290,7.299,1428.6,144,1.34,34.72
vid0290,7.299,1428.6,240,2.11,58.05
vid0290,7.299,1428.6,288,2.28,67.9
vid0290,7.299,1428.6,360,2.45,77.75
vid0290,7.299,1428.6,480,3.25,85.95
vid0290,7.299,1428.6,720,4.4,92.06
vid0290,7.299,1428.6,1080,5.5,100.0
vid0291,5.464,1977.7,144,1.15,22.9
vid0291,5.464,1977.7,240,1.73,52.36
vid0291,5.464,1977.7,288,1.89,64.28
vid0291,5.464,1977.7,360,2.05,76.2
vid0291,5.464,1977.7,480,2.86,86.01
vid0291,5.464,1977.7,720,4.03,93.23
vid0291,5.464,1977.7,1080,5.04,100.0
vid0292,9.968,1259.6,144,1.9,50.45
vid0292,9.968,1259.6,240,2.93,67.1
vid0292,9.968,1259.6,288,3.16,74.28
vid0292,9.968,1259.6,360,3.38,81.45
vid0292,9.968,1259.6,480,4.52,87.88
vid0292,9.968,1259.6,720,6.23,92.6
vid0292,9.968,1259.6,1080,7.79,100.0
vid0293,8.884,1703.7,144,1.66,44.62
vid0293,8.884,1703.7,240,2.64,65.42
vid0293,8.884,1703.7,288,2.89,73.38
vid0293,8.884,1703.7,360,3.14,81.35
vid0293,8.884,1703.7,480,4.44,87.71
vid0293,8.884,1703.7,720,6.07,92.53
vid0293,8.884,1703.7,1080,7.59,100.0
vid0294,6.089,1906.0,144,1.16,28.56
vid0294,6.089,1906.0,240,1.87,55.79
vid0294,6.089,1906.0,288,2.06,66.54
vid0294,6.089,1906.0,360,2.24,77.28
vid0294,6.089,1906.0,480,3.14,86.21
vid0294,6.089,1906.0,720,4.39,92.41
vid0294,6.089,1906.0,1080,5.49,100.0
vid0295,5.422,2618.0,144,1.15,21.02
vid0295,5.422,2618.0,240,1.73,50.49
vid0295,5.422,2618.0,288,1.92,62.8
vid0295,5.422,2618.0,360,2.11,75.12
vid0295,5.422,2618.0,480,2.96,84.96
vid0295,5.422,2618.0,720,4.27,92.37
vid0295,5.422,2618.0,1080,5.34,100.0
vid0296,6.34,2338.0,144,1.28,16.9
vid0296,6.34,2338.0,240,1.9,48.05
vid0296,6.34,2338.0,288,2.07,61.1
vid0296,6.34,2338.0,360,2.23,74.15
vid0296,6.34,2338.0,480,3.14,84.56
vid0296,6.34,2338.0,720,4.37,92.21
vid0296,6.34,2338.0,1080,5.46,100.0
vid0297,5.255,1766.2,144,1.1,31.07
vid0297,5.255,1766.2,240,1.61,55.73
vid0297,5.255,1766.2,288,1.74,65.67
vid0297,5.255,1766.2,360,1.87,75.61
vid0297,5.255,1766.2,480,2.56,84.51
vid0297,5.255,1766.2,720,3.33,91.47
vid0297,5.255,1766.2,1080,4.16,100.0
vid0298,9.885,2569.0,144,1.92,23.56
vid0298,9.885,2569.0,240,3.0,52.14
vid0298,9.885,2569.0,288,3.31,63.96
vid0298,9.885,2569.0,360,3.62,75.79
vid0298,9.885,2569.0,480,5.14,85.21
vid0298,9.885,2569.0,720,7.42,92.66
vid0298,9.885,2569.0,1080,9.28,100.0
vid0299,5.297,5689.1,144,1.19,26.59
vid0299,5.297,5689.1,240,1.82,56.76
vid0299,5.297,5689.1,288,2.1,67.83
vid0299,5.297,5689.1,360,2.38,78.89
vid0299,5.297,5689.1,480,3.52,87.92
vid0299,5.297,5689.1,720,5.44,94.64
vid0299,5.297,5689.1,1080,6.8,100.0
vid0300,5.547,5901.2,144,1.22,23.28
vid0300,5.547,5901.2,240,1.87,54.97
vid0300,5.547,5901.2,288,2.13,66.45
vid0300,5.547,5901.2,360,2.4,77.94
vid0300,5.547,5901.2,480,3.56,87.5
vid0300,5.547,5901.2,720,5.56,94.2
vid0300,5.547,5901.2,1080,6.95,100.0
vid0301,9.218,3099.5,144,1.8,20.97
vid0301,9.218,3099.5,240,2.73,51.02
vid0301,9.218,3099.5,288,3.03,62.82
vid0301,9.218,3099.5,360,3.33,74.61
vid0301,9.218,3099.5,480,4.67,84.81
vid0301,9.218,3099.5,720,6.67,92.37
vid0301,9.218,3099.5,1080,8.34,100.0
vid0302,7.549,3152.0,144,1.54,25.81
vid0302,7.549,3152.0,240,2.44,54.24
vid0302,7.549,3152.0,288,2.72,65.62
vid0302,7.549,3152.0,360,3.0,77.0
vid0302,7.549,3152.0,480,4.29,87.1
vid0302,7.549,3152.0,720,6.32,93.77
vid0302,7.549,3152.0,1080,7.9,100.0
vid0303,7.799,3960.1,144,1.57,25.82
vid0303,7.799,3960.1,240,2.48,56.69
vid0303,7.799,3960.1,288,2.77,67.61
vid0303,7.799,3960.1,360,3.06,78.54
vid0303,7.799,3960.1,480,4.38,87.38
vid0303,7.799,3960.1,720,6.39,94.02
vid0303,7.799,3960.1,1080,7.99,100.0
vid0304,5.631,3864.3,144,1.18,19.27
vid0304,5.631,3864.3,240,1.85,49.49
vid0304,5.631,3864.3,288,2.05,62.27
vid0304,5.631,3864.3,360,2.25,75.05
vid0304,5.631,3864.3,480,3.21,85.44
vid0304,5.631,3864.3,720,4.78,93.27
vid0304,5.631,3864.3,1080,5.98,100.0
vid0305,8.508,2023.8,144,1.68,22.68
vid0305,8.508,2023.8,240,2.51,54.03
vid0305,8.508,2023.8,288,2.75,65.58
vid0305,8.508,2023.8,360,2.98,77.14
vid0305,8.508,2023.8,480,4.06,86.33
vid0305,8.508,2023.8,720,5.63,92.98
vid0305,8.508,2023.8,1080,7.04,100.0
vid0306,7.174,2371.6,144,1.44,15.88
vid0306,7.174,2371.6,240,2.14,46.18
vid0306,7.174,2371.6,288,2.34,59.23
vid0306,7.174,2371.6,360,2.54,72.29
vid0306,7.174,2371.6,480,3.55,82.94
vid0306,7.174,2371.6,720,4.95,91.23
vid0306,7.174,2371.6,1080,6.19,100.0
vid0307,5.422,4771.3,144,1.21,24.79
vid0307,5.422,4771.3,240,1.84,55.93
vid0307,5.422,4771.3,288,2.07,67.24
vid0307,5.422,4771.3,360,2.3,78.55
vid0307,5.422,4771.3,480,3.3,87.52
vid0307,5.422,4771.3,720,5.09,94.29
vid0307,5.422,4771.3,1080,6.36,100.0
vid0308,9.843,5780.6,144,2.01,23.26
vid0308,9.843,5780.6,240,3.16,55.43
vid0308,9.843,5780.6,288,3.65,66.81
vid0308,9.843,5780.6,360,4.14,78.18
vid0308,9.843,5780.6,480,6.11,87.4
vid0308,9.843,5780.6,720,9.54,93.94
vid0308,9.843,5780.6,1080,11.92,100.0
vid0309,6.632,4786.8,144,1.33,15.82
vid0309,6.632,4786.8,240,2.07,45.75
vid0309,6.632,4786.8,288,2.31,60.62
vid0309,6.632,4786.8,360,2.55,75.48
vid0309,6.632,4786.8,480,3.68,86.04
vid0309,6.632,4786.8,720,6.41,92.86
vid0309,6.632,4786.8,1080,8.01,100.0
vid0310,6.34,1410.8,144,1.26,10.0
vid0310,6.34,1410.8,240,1.84,37.99
vid0310,6.34,1410.8,288,1.95,55.16
vid0310,6.34,1410.8,360,2.05,72.32
vid0310,6.34,1410.8,480,2.78,84.78
vid0310,6.34,1410.8,720,3.56,92.7
vid0310,6.34,1410.8,1080,4.45,100.0
vid0311,7.341,1290.0,144,1.41,10.0
vid0311,7.341,1290.0,240,2.08,37.96
vid0311,7.341,1290.0,288,2.23,55.1
vid0311,7.341,1290.0,360,2.38,72.25
vid0311,7.341,1290.0,480,3.23,84.78
vid0311,7.341,1290.0,720,4.08,92.69
vid0311,7.341,1290.0,1080,5.1,100.0
vid0312,5.422,1991.4,144,1.11,12.93
vid0312,5.422,1991.4,240,1.64,41.52
vid0312,5.422,1991.4,288,1.76,58.23
vid0312,5.422,1991.4,360,1.89,74.93
vid0312,5.422,1991.4,480,2.59,86.47
vid0312,5.422,1991.4,720,3.35,93.58
vid0312,5.422,1991.4,1080,4.19,100.0
vid0313,5.881,9033.9,144,1.36,23.76
vid0313,5.881,9033.9,240,2.19,54.89
vid0313,5.881,9033.9,288,2.62,66.4
vid0313,5.881,9033.9,360,3.04,77.9
vid0313,5.881,9033.9,480,4.47,88.66
vid0313,5.881,9033.9,720,7.33,97.46
vid0313,5.881,9033.9,1080,9.16,100.0
vid0314,9.593,11345.9,144,2.06,25.72
vid0314,9.593,11345.9,240,3.4,51.12
vid0314,9.593,11345.9,288,4.0,61.39
vid0314,9.593,11345.9,360,4.6,71.65
vid0314,9.593,11345.9,480,6.92,82.45
vid0314,9.593,11345.9,720,11.14,92.07
vid0314,9.593,11345.9,1080,13.92,100.0
vid0315,5.005,11144.5,144,1.16,20.55
vid0315,5.005,11144.5,240,1.73,50.08
vid0315,5.005,11144.5,288,1.95,61.68
vid0315,5.005,11144.5,360,2.16,73.28
vid0315,5.005,11144.5,480,3.13,83.64
vid0315,5.005,11144.5,720,4.75,92.06
vid0315,5.005,11144.5,1080,5.94,100.0
vid0316,6.632,10967.1,144,1.47,24.31
vid0316,6.632,10967.1,240,2.37,51.94
vid0316,6.632,10967.1,288,2.77,62.85
vid0316,6.632,10967.1,360,3.17,73.75
vid0316,6.632,10967.1,480,4.76,85.17
vid0316,6.632,10967.1,720,7.5,95.17
vid0316,6.632,10967.1,1080,9.38,100.0
vid0317,9.718,9389.3,144,1.98,17.93
vid0317,9.718,9389.3,240,3.13,48.85
vid0317,9.718,9389.3,288,3.51,60.57
vid0317,9.718,9389.3,360,3.88,72.3
vid0317,9.718,9389.3,480,5.66,82.89
vid0317,9.718,9389.3,720,8.35,91.84
vid0317,9.718,9389.3,1080,10.44,100.0
vid0318,9.968,6419.8,144,2.01,43.74
vid0318,9.968,6419.8,240,3.31,65.28
vid0318,9.968,6419.8,288,3.79,72.87
vid0318,9.968,6419.8,360,4.27,80.46
vid0318,9.968,6419.8,480,6.34,87.46
vid0318,9.968,6419.8,720,9.91,92.92
vid0318,9.968,6419.8,1080,12.39,100.0
vid0319,5.047,9804.4,144,1.21,30.69
vid0319,5.047,9804.4,240,1.82,57.58
vid0319,5.047,9804.4,288,2.15,67.18
vid0319,5.047,9804.4,360,2.48,76.77
vid0319,5.047,9804.4,480,3.55,85.84
vid0319,5.047,9804.4,720,5.64,93.4
vid0319,5.047,9804.4,1080,7.05,100.0
vid0320,6.34,7907.0,144,1.37,31.15
vid0320,6.34,7907.0,240,2.16,56.54
vid0320,6.34,7907.0,288,2.48,65.53
vid0320,6.34,7907.0,360,2.81,74.53
vid0320,6.34,7907.0,480,4.18,83.12
vid0320,6.34,7907.0,720,6.54,90.61
vid0320,6.34,7907.0,1080,8.18,100.0
vid0321,6.089,9753.3,144,1.33,26.06
vid0321,6.089,9753.3,240,2.08,56.64
vid0321,6.089,9753.3,288,2.37,67.06
vid0321,6.089,9753.3,360,2.67,77.48
vid0321,6.089,9753.3,480,3.81,86.41
vid0321,6.089,9753.3,720,5.79,93.04
vid0321,6.089,9753.3,1080,7.24,100.0
vid0322,7.883,8210.2,144,1.64,28.64
vid0322,7.883,8210.2,240,2.64,58.16
vid0322,7.883,8210.2,288,3.02,68.19
vid0322,7.883,8210.2,360,3.4,78.23
vid0322,7.883,8210.2,480,4.81,86.54
vid0322,7.883,8210.2,720,7.41,92.4
vid0322,7.883,8210.2,1080,9.26,100.0
vid0323,9.927,8141.1,144,2.0,24.03
vid0323,9.927,8141.1,240,3.26,52.0
vid0323,9.927,8141.1,288,3.73,62.66
vid0323,9.927,8141.1,360,4.21,73.32
vid0323,9.927,8141.1,480,6.09,83.27
vid0323,9.927,8141.1,720,9.22,91.48
vid0323,9.927,8141.1,1080,11.52,100.0
vid0324,9.218,6625.7,144,1.86,27.25
vid0324,9.218,6625.7,240,2.94,56.05
vid0324,9.218,6625.7,288,3.3,66.55
vid0324,9.218,6625.7,360,3.65,77.04
vid0324,9.218,6625.7,480,5.49,85.84
vid0324,9.218,6625.7,720,8.97,92.19
vid0324,9.218,6625.7,1080,11.21,100.0
vid0325,6.381,14606.2,144,1.41,17.58
vid0325,6.381,14606.2,240,2.24,48.17
vid0325,6.381,14606.2,288,2.57,61.19
vid0325,6.381,14606.2,360,2.89,74.21
vid0325,6.381,14606.2,480,4.17,86.13
vid0325,6.381,14606.2,720,6.38,95.15
vid0325,6.381,14606.2,1080,7.98,100.0
vid0326,9.593,12607.3,144,1.96,23.12
vid0326,9.593,12607.3,240,3.39,51.87
vid0326,9.593,12607.3,288,3.97,63.86
vid0326,9.593,12607.3,360,4.54,75.84
vid0326,9.593,12607.3,480,6.71,87.5
vid0326,9.593,12607.3,720,10.6,97.36
vid0326,9.593,12607.3,1080,13.25,100.0
vid0327,8.467,10640.9,144,1.74,24.37
vid0327,8.467,10640.9,240,2.87,50.33
vid0327,8.467,10640.9,288,3.27,60.75
vid0327,8.467,10640.9,360,3.67,71.18
vid0327,8.467,10640.9,480,5.3,81.83
vid0327,8.467,10640.9,720,8.33,91.22
vid0327,8.467,10640.9,1080,10.41,100.0
vid0328,5.547,7799.3,144,1.23,41.28
vid0328,5.547,7799.3,240,1.94,63.13
vid0328,5.547,7799.3,288,2.29,71.58
vid0328,5.547,7799.3,360,2.64,80.02
vid0328,5.547,7799.3,480,3.77,87.8
vid0328,5.547,7799.3,720,5.86,94.14
vid0328,5.547,7799.3,1080,7.32,100.0
vid0329,8.508,6484.8,144,1.75,31.03
vid0329,8.508,6484.8,240,2.91,59.92
vid0329,8.508,6484.8,288,3.35,69.27
vid0329,8.508,6484.8,360,3.79,78.62
vid0329,8.508,6484.8,480,5.58,87.52
vid0329,8.508,6484.8,720,8.56,94.67
vid0329,8.508,6484.8,1080,10.7,100.0
vid0330,9.009,8074.4,144,1.81,20.47
vid0330,9.009,8074.4,240,2.94,51.75
vid0330,9.009,8074.4,288,3.37,64.08
vid0330,9.009,8074.4,360,3.8,76.4
vid0330,9.009,8074.4,480,5.51,86.42
vid0330,9.009,8074.4,720,8.44,94.3
vid0330,9.009,8074.4,1080,10.55,100.0
vid0331,7.758,8083.8,144,1.56,26.17
vid0331,7.758,8083.8,240,2.55,57.43
vid0331,7.758,8083.8,288,2.81,68.34
vid0331,7.758,8083.8,360,3.08,79.25
vid0331,7.758,8083.8,480,4.54,88.55
vid0331,7.758,8083.8,720,6.55,96.4
vid0331,7.758,8083.8,1080,8.19,100.0
vid0332,9.635,2927.8,144,1.86,41.41
vid0332,9.635,2927.8,240,3.06,63.51
vid0332,9.635,2927.8,288,3.48,70.63
vid0332,9.635,2927.8,360,3.89,77.76
vid0332,9.635,2927.8,480,5.69,85.8
vid0332,9.635,2927.8,720,8.55,92.6
vid0332,9.635,2927.8,1080,10.69,100.0
vid0333,6.089,3205.4,144,1.32,41.17
vid0333,6.089,3205.4,240,2.07,61.62
vid0333,6.089,3205.4,288,2.39,68.9
vid0333,6.089,3205.4,360,2.72,76.18
vid0333,6.089,3205.4,480,3.96,83.91
vid0333,6.089,3205.4,720,5.91,91.18
vid0333,6.089,3205.4,1080,7.39,100.0
vid0334,6.924,1831.4,144,1.43,48.88
vid0334,6.924,1831.4,240,2.24,66.92
vid0334,6.924,1831.4,288,2.52,72.22
vid0334,6.924,1831.4,360,2.8,77.53
vid0334,6.924,1831.4,480,3.95,84.7
vid0334,6.924,1831.4,720,5.65,91.16
vid0334,6.924,1831.4,1080,7.06,100.0
vid0335,5.589,1837.1,144,1.18,41.59
vid0335,5.589,1837.1,240,1.75,62.52
vid0335,5.589,1837.1,288,1.98,69.21
vid0335,5.589,1837.1,360,2.2,75.89
vid0335,5.589,1837.1,480,2.88,83.45
vid0335,5.589,1837.1,720,3.96,91.19
vid0335,5.589,1837.1,1080,4.95,100.0
vid0336,6.673,1504.4,144,1.37,44.04
vid0336,6.673,1504.4,240,2.11,65.24
vid0336,6.673,1504.4,288,2.29,71.53
vid0336,6.673,1504.4,360,2.48,77.83
vid0336,6.673,1504.4,480,3.45,84.91
vid0336,6.673,1504.4,720,4.78,92.1
vid0336,6.673,1504.4,1080,5.98,100.0
vid0337,5.297,3357.0,144,1.19,39.68
vid0337,5.297,3357.0,240,1.81,62.76
vid0337,5.297,3357.0,288,2.07,69.84
vid0337,5.297,3357.0,360,2.34,76.92
vid0337,5.297,3357.0,480,3.32,84.96
vid0337,5.297,3357.0,720,4.93,91.95
vid0337,5.297,3357.0,1080,6.16,100.0
vid0338,5.464,1363.8,144,1.19,57.64
vid0338,5.464,1363.8,240,1.78,70.12
vid0338,5.464,1363.8,288,1.99,75.22
vid0338,5.464,1363.8,360,2.21,80.32
vid0338,5.464,1363.8,480,3.13,86.03
vid0338,5.464,1363.8,720,4.28,93.0
vid0338,5.464,1363.8,1080,5.35,100.0
vid0339,8.8,3939.1,144,1.8,42.74
vid0339,8.8,3939.1,240,2.87,63.2
vid0339,8.8,3939.1,288,3.3,70.24
vid0339,8.8,3939.1,360,3.72,77.28
vid0339,8.8,3939.1,480,5.33,84.82
vid0339,8.8,3939.1,720,7.74,92.26
vid0339,8.8,3939.1,1080,9.68,100.0
vid0340,7.841,10613.0,144,1.73,22.29
vid0340,7.841,10613.0,240,2.76,51.86
vid0340,7.841,10613.0,288,3.2,62.84
vid0340,7.841,10613.0,360,3.63,73.83
vid0340,7.841,10613.0,480,5.35,84.25
vid0340,7.841,10613.0,720,8.37,93.34
vid0340,7.841,10613.0,1080,10.46,100.0
vid0341,7.508,9096.7,144,1.66,21.31
vid0341,7.508,9096.7,240,2.68,51.2
vid0341,7.508,9096.7,288,3.12,63.56
vid0341,7.508,9096.7,360,3.57,75.93
vid0341,7.508,9096.7,480,5.33,86.93
vid0341,7.508,9096.7,720,8.68,95.04
vid0341,7.508,9096.7,1080,10.85,100.0
vid0342,5.088,9348.6,144,1.17,24.03
vid0342,5.088,9348.6,240,1.82,51.0
vid0342,5.088,9348.6,288,2.06,61.68
vid0342,5.088,9348.6,360,2.29,72.36
vid0342,5.088,9348.6,480,3.29,82.26
vid0342,5.088,9348.6,720,5.14,90.69
vid0342,5.088,9348.6,1080,6.42,100.0
vid0343,8.467,9102.9,144,1.82,32.34
vid0343,8.467,9102.9,240,3.0,55.33
vid0343,8.467,9102.9,288,3.5,63.57
vid0343,8.467,9102.9,360,4.01,71.8
vid0343,8.467,9102.9,480,6.9,81.02
vid0343,8.467,9102.9,720,9.78,89.39
vid0343,8.467,9102.9,1080,12.22,100.0
vid0344,7.716,9354.4,144,1.74,37.06
vid0344,7.716,9354.4,240,2.92,59.24
vid0344,7.716,9354.4,288,3.48,67.24
vid0344,7.716,9354.4,360,4.04,75.24
vid0344,7.716,9354.4,480,6.25,83.83
vid0344,7.716,9354.4,720,10.41,91.52
vid0344,7.716,9354.4,1080,13.01,100.0
vid0345,7.007,11333.7,144,1.55,31.38
